grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
bulletsaf,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.2916666666666667,0.0,0.20833333333333334,0.25,0.16666666666666666,0.0,0.08333333333333333
bunik_mara,0.26373626373626374,0.03296703296703297,0.08791208791208792,0.37362637362637363,0.1978021978021978,0.0,0.04395604395604396,0.3835616438356164,0.0,0.0821917808219178,0.3150684931506849,0.2054794520547945,0.0,0.0136986301369863
busanbaby97j,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285
buurpee,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.1,0.0,0.0
by_dzn,0.23333333333333334,0.0,0.1,0.4666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.24242424242424243,0.0,0.12121212121212122,0.45454545454545453,0.18181818181818182,0.0,0.0
c4rolzinhap,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.16666666666666666
c_pavesi,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.22727272727272727,0.0,0.13636363636363635,0.3181818181818182,0.22727272727272727,0.0,0.09090909090909091
caarolschaefer,0.35294117647058826,0.0,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.0,0.058823529411764705,0.4166666666666667,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333
cacauyuri,0.17857142857142858,0.0,0.125,0.2857142857142857,0.30357142857142855,0.03571428571428571,0.07142857142857142,0.08695652173913043,0.043478260869565216,0.0,0.34782608695652173,0.43478260869565216,0.043478260869565216,0.043478260869565216
cachasou,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0
cachorroalface,0.22727272727272727,0.022727272727272728,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.022727272727272728,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091
cacildaluna,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.25,0.0,0.375,0.25,0.125,0.0,0.0
caco_borba,0.20430107526881722,0.10752688172043011,0.21505376344086022,0.21505376344086022,0.053763440860215055,0.08602150537634409,0.11827956989247312,0.16279069767441862,0.09302325581395349,0.18604651162790697,0.3953488372093023,0.046511627906976744,0.023255813953488372,0.09302325581395349
cade_lili,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.23529411764705882,0.0,0.35294117647058826,0.29411764705882354,0.0,0.058823529411764705,0.058823529411764705
cadidekell,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.25,0.0,0.25
cafecomrapadura,0.14285714285714285,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.25,0.0,0.125,0.5,0.125,0.0,0.0
cage_karol,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0
caiocalazansbr,0.3157894736842105,0.0,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.0,0.15789473684210525,0.125,0.0,0.041666666666666664,0.375,0.25,0.0,0.20833333333333334
caiooh11,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.3,0.0,0.0
cal_tuca,0.1919191919191919,0.010101010101010102,0.030303030303030304,0.4444444444444444,0.25252525252525254,0.030303030303030304,0.04040404040404041,0.22549019607843138,0.0,0.0784313725490196,0.4019607843137255,0.24509803921568626,0.00980392156862745,0.0392156862745098
calabocadanelli,0.3,0.0,0.0,0.5,0.1,0.1,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222
callMrRios,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0
call_assol,0.2033898305084746,0.0,0.1016949152542373,0.3559322033898305,0.3220338983050847,0.0,0.01694915254237288,0.17857142857142858,0.0,0.0,0.5,0.21428571428571427,0.03571428571428571,0.07142857142857142
calouradeletras,0.0,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0
camara_lima,0.2857142857142857,0.0,0.10714285714285714,0.32142857142857145,0.07142857142857142,0.0,0.21428571428571427,0.1,0.0,0.3,0.5,0.0,0.0,0.1
